periodo,asesor,fecha_operacion,contrato,comision,valor_neto,porcentaje_comision,forma_pago,numero_recibo,hoja_origen
202509,AI001,2025-09-28 00:00:00,ZIA9Z,13884.084,46280.28,0.3,efe,38617,AI001
202507,AI001,2025-07-24 00:00:00,7KTYG,9022.224,45111.12,0.2,tc,26360,AI001
202510,AI001,2025-10-02 00:00:00,CQCVA,4275.794,21378.97,0.2,efe,64501,AI001
202509,AI001,2025-09-14 00:00:00,88OVT,6642.696,22142.32,0.3,tc,18158,AI001
202505,AI001,2025-05-11 00:00:00,ZOGDC,593.366,5933.66,0.1,tc,57679,AI001
202505,AI001,2025-05-27 00:00:00,B32AW,72.049,720.49,0.1,efe,25768,AI001
202506,AI001,2025-06-19 00:00:00,Q1VFU,6200.67,31003.35,0.2,transf,57118,AI001
202503,AI001,2025-03-30 00:00:00,ZHD6L,703.331,7033.31,0.1,efe,55393,AI001
202501,AI001,2025-01-05 00:00:00,XDJ7X,4871.761,48717.61,0.1,efe,67943,AI001
202508,AI001,2025-08-22 00:00:00,J9PL2,3789.669,37896.69,0.1,efe,32251,AI001
202506,AI001,2025-06-15 00:00:00,PPVRH,2983.274,14916.37,0.2,transf,81229,AI001
202506,AI001,2025-06-09 00:00:00,1U7F7,8184.366,40921.83,0.2,tc,79118,AI001
202504,AI001,2025-04-07 00:00:00,0XBFO,4287.55,42875.5,0.1,efe,10548,AI001
202505,AI001,2025-05-08 00:00:00,FRJ4P,3722.126,37221.26,0.1,transf,24527,AI001
202502,AI001,2025-02-06 00:00:00,QAJJX,2391.637,23916.37,0.1,tc,27030,AI001
202503,AI001,2025-03-14 00:00:00,XDE0B,8305.398,27684.66,0.3,tc,73839,AI001
202503,AI001,2025-03-03 00:00:00,SCB76,3726.908,37269.08,0.1,tc,71260,AI001
202511,AI001,2025-11-30 00:00:00,BU7VP,7757.106,38785.53,0.2,tc,69671,AI001
202506,AI001,2025-06-06 00:00:00,YCVA8,3610.714,18053.57,0.2,transf,60569,AI001
202505,AI001,2025-05-06 00:00:00,Q35E9,3876.992,38769.92,0.1,efe,32569,AI001
202501,AI001,2025-01-20 00:00:00,SZNL8,8188.22,40941.1,0.2,efe,86318,AI001
202508,AI001,2025-08-21 00:00:00,J8P6E,2700.026,13500.13,0.2,tc,13129,AI001
202504,AI001,2025-04-26 00:00:00,ZEC14,5823.142,29115.71,0.2,efe,81828,AI001
202510,AI001,2025-10-02 00:00:00,C822G,11099.943,36999.81,0.3,efe,77866,AI001
202507,AI001,2025-07-05 00:00:00,BU7VP,1283.732,6418.66,0.2,tc,59017,AI001
202508,AI001,2025-08-26 00:00:00,KSBA2,6063.252,20210.84,0.3,efe,56663,AI001
202502,AI001,2025-02-13 00:00:00,SPRVP,3597.778,35977.78,0.1,tc,51671,AI001
202501,AI001,2025-01-12 00:00:00,2H71T,1287.626,6438.13,0.2,transf,36246,AI001
202509,AI001,2025-09-25 00:00:00,T4BOE,705.517,7055.17,0.1,tc,58168,AI001
202505,AI001,2025-05-31 00:00:00,HH63Z,7950.952,39754.76,0.2,efe,83040,AI001
202501,AI001,2025-01-12 00:00:00,T3ZCB,10709.409,35698.03,0.3,transf,89605,AI001
202511,AI001,2025-11-06 00:00:00,I434G,12145.059,40483.53,0.3,tc,71109,AI001
202503,AI001,2025-03-26 00:00:00,VE56B,1716.087,17160.87,0.1,tc,86329,AI001
202506,AI001,2025-06-24 00:00:00,NRVU4,881.982,8819.82,0.1,efe,69099,AI001
202501,AI001,2025-01-06 00:00:00,8DF7P,3569.822,17849.11,0.2,efe,31600,AI001
202506,AI001,2025-06-29 00:00:00,6A76L,3715.126,37151.26,0.1,transf,69463,AI001
202501,AI001,2025-01-11 00:00:00,FPGTE,3595.746,17978.73,0.2,transf,44078,AI001
202502,AI001,2025-02-02 00:00:00,2PDV9,881.504,8815.04,0.1,efe,90461,AI001
202509,AI001,2025-09-24 00:00:00,LRO76,14587.266,48624.22,0.3,tc,33134,AI001
202502,AI001,2025-02-24 00:00:00,O40QK,2950.944,14754.72,0.2,tc,32515,AI001
202501,AI001,2025-01-17 00:00:00,2U9ZI,2965.857,29658.57,0.1,tc,88176,AI001
202503,AI001,2025-03-18 00:00:00,E619V,2981.023,29810.23,0.1,efe,86546,AI001
202507,AI001,2025-07-05 00:00:00,9LQTP,1232.168,6160.84,0.2,transf,44286,AI001
202511,AI001,2025-11-22 00:00:00,SYU6H,11878.119,39593.73,0.3,tc,83789,AI001
202506,AI001,2025-06-02 00:00:00,RLXZU,940.979,9409.79,0.1,transf,72012,AI001
202501,AI001,2025-01-27 00:00:00,F4J4Q,1917.02,9585.1,0.2,efe,41905,AI001
202511,AI001,2025-11-11 00:00:00,XLSUQ,10405.266,34684.22,0.3,transf,86479,AI001
202511,AI001,2025-11-06 00:00:00,SD6PM,5106.858,17022.86,0.3,efe,74713,AI001
202502,AI001,2025-02-15 00:00:00,Y8KYZ,2915.082,9716.94,0.3,tc,67584,AI001
202511,AI001,2025-11-29 00:00:00,6LF0M,8048.14,40240.7,0.2,transf,27321,AI001
202502,AI001,2025-02-07 00:00:00,VMHAS,4980.838,24904.19,0.2,tc,54900,AI001
202505,AI001,2025-05-25 00:00:00,B2603,1717.606,8588.03,0.2,transf,49260,AI001
202510,AI001,2025-10-28 00:00:00,OXIMQ,1927.068,6423.56,0.3,efe,86533,AI001
202511,AI001,2025-11-22 00:00:00,OWBQG,5909.938,29549.69,0.2,transf,57153,AI001
202511,AI001,2025-11-24 00:00:00,N3FG9,13600.359,45334.53,0.3,transf,16034,AI001
202506,AI001,2025-06-28 00:00:00,GE79H,2459.824,12299.12,0.2,tc,61675,AI001
202505,AI001,2025-05-31 00:00:00,IVXNY,14937.531,49791.77,0.3,transf,43749,AI001
202503,AI001,2025-03-18 00:00:00,JH681,4235.076,21175.38,0.2,transf,83093,AI001
202510,AI001,2025-10-15 00:00:00,HP1CV,4650.545,46505.45,0.1,efe,18017,AI001
202505,AI001,2025-05-12 00:00:00,DW6PZ,4978.376,24891.88,0.2,tc,97990,AI001
202504,AI001,2025-04-29 00:00:00,Y70TJ,6399.914,31999.57,0.2,efe,99826,AI001
202508,AI001,2025-08-04 00:00:00,CI1PD,2145.378,7151.26,0.3,transf,52047,AI001
202507,AI001,2025-07-03 00:00:00,L09CD,172.381,1723.81,0.1,tc,37963,AI001
202503,AI001,2025-03-17 00:00:00,4DMFF,283.48,2834.8,0.1,transf,42566,AI001
202510,AI001,2025-10-21 00:00:00,SVLPD,3881.774,19408.87,0.2,tc,57241,AI001
202502,AI001,2025-02-05 00:00:00,CYSJ9,5642.382,18807.94,0.3,tc,43743,AI001
202502,AI001,2025-02-28 00:00:00,29T04,4474.934,22374.67,0.2,tc,45999,AI001
202501,AI001,2025-01-19 00:00:00,Q0T37,1405.77,7028.85,0.2,efe,21673,AI001
202508,AI001,2025-08-06 00:00:00,PZ9ZL,6870.886,34354.43,0.2,transf,82132,AI001
202504,AI001,2025-04-22 00:00:00,AZE1H,742.15,3710.75,0.2,tc,77107,AI001
202506,AI001,2025-06-25 00:00:00,CYNJY,6706.192,33530.96,0.2,efe,72786,AI001
202509,AI001,2025-09-27 00:00:00,2TDN2,3571.492,17857.46,0.2,transf,74713,AI001
202505,AI001,2025-05-11 00:00:00,OZHMO,6333.15,31665.75,0.2,efe,79723,AI001
202511,AI001,2025-11-18 00:00:00,96AX3,202.934,1014.67,0.2,efe,48334,AI001
202508,AI001,2025-08-02 00:00:00,ZGN3F,8357.48,41787.4,0.2,efe,95960,AI001
202503,AI001,2025-03-20 00:00:00,11GYY,4786.402,23932.01,0.2,transf,23820,AI001
202505,AI001,2025-05-08 00:00:00,ODACB,684.325,6843.25,0.1,tc,32181,AI001
202504,AI001,2025-04-18 00:00:00,VK0Q0,1758.382,8791.91,0.2,tc,35657,AI001
202502,AI001,2025-02-03 00:00:00,JT50F,11906.319,39687.73,0.3,efe,92354,AI001
202509,AI001,2025-09-17 00:00:00,SD6PM,978.516,3261.72,0.3,tc,23155,AI001
202508,AI001,2025-08-31 00:00:00,D9EHB,7103.942,35519.71,0.2,tc,21521,AI001
202505,AI001,2025-05-23 00:00:00,ZN4T0,3491.438,17457.19,0.2,transf,92731,AI001
202501,AI001,2025-01-19 00:00:00,79FP4,6530.638,32653.19,0.2,tc,65515,AI001
202503,AI001,2025-03-13 00:00:00,6LF0M,4082.49,20412.45,0.2,transf,10336,AI001
202506,AI001,2025-06-02 00:00:00,WTCPR,358.56,3585.6,0.1,transf,19347,AI001
202501,AI001,2025-01-28 00:00:00,SLHUO,2673.873,8912.91,0.3,efe,45460,AI001
202507,AI001,2025-07-16 00:00:00,1S3U6,1098.177,10981.77,0.1,transf,39337,AI001
202503,AI001,2025-03-16 00:00:00,7H2JB,212.602,2126.02,0.1,efe,42770,AI001
202506,AI001,2025-06-04 00:00:00,JFU0U,4882.34,24411.7,0.2,tc,21004,AI001
202508,AI001,2025-08-23 00:00:00,UZG32,9767.64,48838.2,0.2,efe,49056,AI001
202504,AI001,2025-04-11 00:00:00,6BZAZ,14023.995,46746.65,0.3,efe,35859,AI001
202506,AI001,2025-06-19 00:00:00,Q1VFU,4766.89,23834.45,0.2,efe,42563,AI001
202505,AI001,2025-05-08 00:00:00,R9WV0,941.238,4706.19,0.2,transf,10502,AI001
202501,AI001,2025-01-02 00:00:00,VNUVC,8924.686,44623.43,0.2,efe,74346,AI001
202501,AI001,2025-01-08 00:00:00,C5M5B,4496.888,44968.88,0.1,transf,24527,AI001
202509,AI001,2025-09-01 00:00:00,QKMQG,10163.529,33878.43,0.3,transf,40078,AI001
202505,AI001,2025-05-28 00:00:00,I18B4,7605.192,25350.64,0.3,transf,90957,AI001
202506,AI001,2025-06-14 00:00:00,2SB49,7056.5,35282.5,0.2,efe,73157,AI001
202510,AI001,2025-10-19 00:00:00,1KDKA,12011.193,40037.31,0.3,efe,23496,AI001
202510,AI001,2025-10-23 00:00:00,HZOY2,11440.722,38135.74,0.3,transf,47609,AI001
202501,AI001,2025-01-28 00:00:00,5F2O6,1040.268,5201.34,0.2,transf,36246,AI001
202502,AI001,2025-02-27 00:00:00,TEFFH,2401.796,12008.98,0.2,tc,48046,AI001
202503,AI001,2025-03-26 00:00:00,KIV61,644.358,3221.79,0.2,tc,87629,AI001
202506,AI001,2025-06-20 00:00:00,3PTPY,3059.952,15299.76,0.2,tc,92206,AI001
202503,AI001,2025-03-12 00:00:00,HUP98,4140.75,20703.75,0.2,efe,27657,AI001
202506,AI001,2025-06-04 00:00:00,MBHI8,575.103,1917.01,0.3,efe,16472,AI001
202504,AI001,2025-04-09 00:00:00,2KHEI,2341.496,11707.48,0.2,efe,75377,AI001
202507,AI001,2025-07-04 00:00:00,2J16S,352.42,1762.1,0.2,transf,43892,AI001
202503,AI001,2025-03-25 00:00:00,9VPAP,2570.687,25706.87,0.1,tc,57870,AI001
202509,AI001,2025-09-26 00:00:00,SIU15,797.721,2659.07,0.3,efe,95910,AI001
202504,AI001,2025-04-23 00:00:00,DR1B5,12302.424,41008.08,0.3,efe,19553,AI001
202511,AI001,2025-11-20 00:00:00,WN7T5,692.068,6920.68,0.1,efe,87165,AI001
202502,AI001,2025-02-15 00:00:00,Y0WXY,13925.232,46417.44,0.3,transf,28238,AI001
202501,AI001,2025-01-25 00:00:00,4ZBIY,1562.458,15624.58,0.1,transf,61085,AI001
202507,AI001,2025-07-14 00:00:00,YGSXG,4544.225,45442.25,0.1,tc,33018,AI001
202504,AI001,2025-04-17 00:00:00,OGGJI,3798.444,18992.22,0.2,transf,62247,AI001
202507,AI001,2025-07-21 00:00:00,VVDA2,1984.59,9922.95,0.2,tc,90819,AI001
202510,AI001,2025-10-01 00:00:00,F5PNU,14413.17,48043.9,0.3,efe,76758,AI001
202503,AI001,2025-03-26 00:00:00,BSVPP,2267.217,22672.17,0.1,efe,74690,AI001
202506,AI001,2025-06-21 00:00:00,5HWEU,6442.49,32212.45,0.2,efe,66834,AI001
202508,AI001,2025-08-31 00:00:00,Y5GK4,7495.218,24984.06,0.3,transf,87487,AI001
202508,AI001,2025-08-10 00:00:00,UQIRX,4895.46,16318.2,0.3,tc,88814,AI001
202506,AI001,2025-06-23 00:00:00,4W75W,1578.026,7890.13,0.2,transf,35882,AI001
202508,AI001,2025-08-26 00:00:00,W9K5Q,4218.614,21093.07,0.2,transf,64197,AI001
202511,AI001,2025-11-17 00:00:00,1L62A,7924.432,39622.16,0.2,efe,98031,AI001
202505,AI001,2025-05-20 00:00:00,FOE8K,5564.034,27820.17,0.2,efe,67814,AI001
202508,AI001,2025-08-14 00:00:00,AW4JE,9676.486,48382.43,0.2,tc,69933,AI001
202510,AI001,2025-10-13 00:00:00,LBLI4,9436.676,47183.38,0.2,transf,86504,AI001
202501,AI001,2025-01-28 00:00:00,U1VD5,3247.468,16237.34,0.2,tc,19893,AI001
202505,AI001,2025-05-05 00:00:00,17HYV,9077.312,45386.56,0.2,efe,47583,AI001
202509,AI001,2025-09-14 00:00:00,HLY58,5788.005,19293.35,0.3,efe,66173,AI001
202505,AI001,2025-05-29 00:00:00,CUJIG,13025.259,43417.53,0.3,transf,30439,AI001
202504,AI001,2025-04-11 00:00:00,R83S5,9476.812,47384.06,0.2,efe,24708,AI001
202501,AI001,2025-01-23 00:00:00,FMCQ4,830.357,8303.57,0.1,tc,90386,AI001
202504,AI001,2025-04-07 00:00:00,G873D,3749.462,18747.31,0.2,efe,39597,AI001
202505,AI001,2025-05-23 00:00:00,1Y4A5,446.851,4468.51,0.1,transf,74544,AI001
202501,AI001,2025-01-15 00:00:00,DVZCL,2586.795,8622.65,0.3,efe,29032,AI001
202508,AI001,2025-08-03 00:00:00,EN4GF,14814.378,49381.26,0.3,efe,46724,AI001
202511,AI001,2025-11-24 00:00:00,I9G5I,5500.598,27502.99,0.2,transf,47722,AI001
202508,AI001,2025-08-10 00:00:00,BT03Y,5924.716,29623.58,0.2,transf,75148,AI001
202509,AI001,2025-09-15 00:00:00,GDGE5,4164.816,20824.08,0.2,efe,39574,AI001
202506,AI001,2025-06-19 00:00:00,J7KB6,2232.127,22321.27,0.1,tc,97264,AI001
202510,AI001,2025-10-15 00:00:00,DFPI9,1984.467,6614.89,0.3,tc,55784,AI001
202505,AI001,2025-05-13 00:00:00,NO0TN,2482.936,24829.36,0.1,tc,18202,AI001
202507,AI001,2025-07-01 00:00:00,6VYYH,2577.718,25777.18,0.1,transf,22591,AI001
202502,AI001,2025-02-20 00:00:00,A1147,8650.263,28834.21,0.3,efe,84552,AI001
202510,AI001,2025-10-27 00:00:00,WXV35,505.261,5052.61,0.1,efe,40347,AI001
202506,AI001,2025-06-05 00:00:00,GOLBA,3438.384,17191.92,0.2,transf,20146,AI001
202510,AI001,2025-10-09 00:00:00,0HHQI,7309.766,36548.83,0.2,tc,35015,AI001
202510,AI001,2025-10-18 00:00:00,URK17,2727.876,13639.38,0.2,transf,41856,AI001
202503,AI001,2025-03-01 00:00:00,JX8QZ,750.64,3753.2,0.2,tc,50308,AI001
202502,AI001,2025-02-17 00:00:00,GZREC,9109.956,45549.78,0.2,transf,18256,AI001
202504,AI001,2025-04-17 00:00:00,Z30GY,2175.862,10879.31,0.2,tc,76839,AI001
202511,AI001,2025-11-24 00:00:00,SVSRR,878.214,4391.07,0.2,tc,51878,AI001
202510,AI001,2025-10-14 00:00:00,OAYV9,3470.412,11568.04,0.3,transf,57354,AI001
202507,AI001,2025-07-14 00:00:00,2ODFV,1806.642,9033.21,0.2,tc,61212,AI001
202501,AI001,2025-01-14 00:00:00,C28GQ,6921.93,34609.65,0.2,tc,89725,AI001
202510,AI001,2025-10-04 00:00:00,8MUE0,677.42,3387.1,0.2,efe,75574,AI001
202503,AI001,2025-03-16 00:00:00,JYZ5D,5459.552,27297.76,0.2,tc,72801,AI001
202510,AI001,2025-10-06 00:00:00,RDH0H,8234.144,41170.72,0.2,tc,29512,AI001
202509,AI001,2025-09-03 00:00:00,8C77J,5369.374,26846.87,0.2,efe,22534,AI001
202501,AI001,2025-01-30 00:00:00,LDVDJ,4580.316,22901.58,0.2,transf,51175,AI001
202508,AI001,2025-08-19 00:00:00,8TJT4,4945.476,24727.38,0.2,efe,62415,AI001
202504,AI001,2025-04-08 00:00:00,TZ435,2466.676,24666.76,0.1,transf,96300,AI001
202501,AI001,2025-01-16 00:00:00,XGTZE,4145.399,41453.99,0.1,transf,15168,AI001
202504,AI001,2025-04-06 00:00:00,91PYO,7242.042,24140.14,0.3,transf,45192,AI001
202506,AI001,2025-06-06 00:00:00,5VO3S,1217.57,6087.85,0.2,efe,56875,AI001
202507,AI001,2025-07-30 00:00:00,88OVT,5669.388,18897.96,0.3,transf,38365,AI001
202510,AI001,2025-10-11 00:00:00,QXC7Y,2100.478,10502.39,0.2,efe,74615,AI001
202504,AI001,2025-04-18 00:00:00,KGEH0,4503.747,15012.49,0.3,tc,50719,AI001
202510,AI001,2025-10-31 00:00:00,4XB4A,4778.739,47787.39,0.1,efe,60927,AI001
202510,AI001,2025-10-07 00:00:00,T58VM,8781,43905,0.2,tc,57154,AI001
202506,AI001,2025-06-12 00:00:00,BQWDD,3849.336,19246.68,0.2,transf,63334,AI001
202511,AI001,2025-11-16 00:00:00,M9S7J,6948.3,34741.5,0.2,tc,94807,AI001
202502,AI001,2025-02-17 00:00:00,4ZY2J,1242.192,6210.96,0.2,efe,20666,AI001
202504,AI001,2025-04-16 00:00:00,59T9W,4947.546,24737.73,0.2,tc,63211,AI001
202509,AI001,2025-09-28 00:00:00,4NZIJ,5200.42,26002.1,0.2,efe,77200,AI001
202505,AI001,2025-05-11 00:00:00,X9P7C,2364.113,23641.13,0.1,transf,72758,AI001
202506,AI001,2025-06-16 00:00:00,FL7SP,6589.731,21965.77,0.3,tc,12907,AI001
202505,AI001,2025-05-18 00:00:00,I6HGB,4640.336,23201.68,0.2,tc,35416,AI001
202505,AI001,2025-05-29 00:00:00,34K2R,9341.792,46708.96,0.2,efe,27240,AI001
202509,AI001,2025-09-24 00:00:00,MOOHT,452.09,4520.9,0.1,efe,31935,AI001
202504,AI001,2025-04-05 00:00:00,71LEQ,3568.059,11893.53,0.3,efe,93886,AI001
202503,AI001,2025-03-26 00:00:00,VND0T,1753.516,8767.58,0.2,transf,99810,AI001
202505,AI001,2025-05-02 00:00:00,DFPI9,10267.941,34226.47,0.3,efe,75377,AI001
202502,AI001,2025-02-28 00:00:00,4FWT0,5006.514,16688.38,0.3,transf,48126,AI001
202504,AI001,2025-04-10 00:00:00,5YHUZ,7527.516,25091.72,0.3,efe,36408,AI001
202504,AI001,2025-04-29 00:00:00,NLQBW,257.13,1285.65,0.2,transf,75381,AI001
202505,AI001,2025-05-12 00:00:00,OO0K6,422.045,4220.45,0.1,transf,78972,AI001
202506,AI001,2025-06-03 00:00:00,A1147,13792.296,45974.32,0.3,efe,45192,AI001
202506,AI001,2025-06-11 00:00:00,HWL7O,4141.282,20706.41,0.2,transf,21404,AI001
202505,AI001,2025-05-20 00:00:00,EJHWE,5871.492,29357.46,0.2,efe,61093,AI001
202507,AI001,2025-07-19 00:00:00,LV4MS,6827.922,34139.61,0.2,transf,13500,AI001
202505,AI001,2025-05-23 00:00:00,EKJAO,9926.061,33086.87,0.3,tc,44016,AI001
202503,AI001,2025-03-13 00:00:00,J2VDX,7335.549,24451.83,0.3,efe,90692,AI001
202503,AI001,2025-03-13 00:00:00,VW75P,4163.548,20817.74,0.2,efe,50056,AI001
202504,AI001,2025-04-24 00:00:00,EQZ7U,4783.992,15946.64,0.3,tc,42366,AI001
202506,AI001,2025-06-26 00:00:00,SUKXM,3543.447,11811.49,0.3,efe,78472,AI001
202507,AI001,2025-07-28 00:00:00,68QMC,205.05,1025.25,0.2,transf,77376,AI001
202504,AI001,2025-04-04 00:00:00,LDVDJ,8537.022,42685.11,0.2,tc,70554,AI001
202507,AI001,2025-07-09 00:00:00,VP8XG,3922.119,39221.19,0.1,efe,77952,AI001
202503,AI001,2025-03-18 00:00:00,YZFXV,4496.876,22484.38,0.2,tc,11240,AI001
202504,AI001,2025-04-21 00:00:00,ZHE36,1787.046,5956.82,0.3,transf,91394,AI001
202509,AI001,2025-09-09 00:00:00,JES0S,4977.202,49772.02,0.1,tc,93189,AI001
202501,AI001,2025-01-30 00:00:00,P587Z,8203.502,41017.51,0.2,tc,33193,AI001
202503,AI001,2025-03-20 00:00:00,BJTVE,10675.833,35586.11,0.3,tc,34070,AI001
202504,AI001,2025-04-30 00:00:00,OPQ30,4921.515,49215.15,0.1,tc,53068,AI001
202501,AI001,2025-01-13 00:00:00,7W0U7,6928.236,34641.18,0.2,tc,83197,AI001
202503,AI001,2025-03-18 00:00:00,ZL19Q,1152.014,5760.07,0.2,transf,16465,AI001
202508,AI001,2025-08-19 00:00:00,CQZ1B,4275.938,21379.69,0.2,transf,20226,AI001
202509,AI001,2025-09-27 00:00:00,HE9A6,1373.431,13734.31,0.1,tc,39694,AI001
202506,AI001,2025-06-17 00:00:00,Q02PD,7132.616,35663.08,0.2,transf,93855,AI001
202510,AI001,2025-10-04 00:00:00,HG2XA,2648.344,13241.72,0.2,tc,42472,AI001
202501,AI001,2025-01-19 00:00:00,9VEWL,991.26,4956.3,0.2,efe,91676,AI001
202511,AI001,2025-11-16 00:00:00,HRWQY,7607.547,25358.49,0.3,transf,98280,AI001
202511,AI001,2025-11-10 00:00:00,0VL4N,2135.116,21351.16,0.1,tc,57258,AI001
202510,AI001,2025-10-20 00:00:00,CLRLK,2400.124,12000.62,0.2,tc,83560,AI001
202507,AI001,2025-07-25 00:00:00,YXN6Z,7857.266,39286.33,0.2,efe,75947,AI001
202509,AI001,2025-09-04 00:00:00,P14EA,10181.058,33936.86,0.3,tc,69158,AI001
202508,AI001,2025-08-26 00:00:00,HXO2D,9426.436,47132.18,0.2,efe,57872,AI001
202501,AI001,2025-01-14 00:00:00,LSH78,7875.84,39379.2,0.2,transf,76990,AI001
202503,AI001,2025-03-16 00:00:00,I4XGJ,1276.286,12762.86,0.1,tc,41176,AI001
202502,AI001,2025-02-05 00:00:00,20W38,14753.607,49178.69,0.3,tc,84222,AI001
202508,AI001,2025-08-02 00:00:00,Q42Y3,4543.646,22718.23,0.2,transf,77651,AI001
202504,AI001,2025-04-08 00:00:00,185OC,4048.528,40485.28,0.1,efe,94291,AI001
202506,AI001,2025-06-24 00:00:00,W4LF3,6277.646,31388.23,0.2,efe,89117,AI001
202507,AI001,2025-07-01 00:00:00,PDHZZ,4681.621,46816.21,0.1,transf,23036,AI001
202507,AI001,2025-07-03 00:00:00,QSXUZ,7565.451,25218.17,0.3,transf,84934,AI001
202508,AI001,2025-08-26 00:00:00,249PW,2695.442,13477.21,0.2,efe,98599,AI001
202503,AI001,2025-03-03 00:00:00,1JW1N,3082.842,10276.14,0.3,efe,16443,AI001
202506,AI001,2025-06-18 00:00:00,F4X88,12764.853,42549.51,0.3,tc,86862,AI001
202508,AI001,2025-08-28 00:00:00,LJG3H,2113.074,7043.58,0.3,tc,20630,AI001
202503,AI001,2025-03-21 00:00:00,IVHMC,4224.074,21120.37,0.2,tc,45489,AI001
202505,AI001,2025-05-02 00:00:00,TVTY2,3476.745,11589.15,0.3,efe,78355,AI001
202506,AI001,2025-06-17 00:00:00,UKIPK,10942.302,36474.34,0.3,tc,97154,AI001
202502,AI001,2025-02-21 00:00:00,GS6K0,14645.937,48819.79,0.3,tc,65781,AI001
202501,AI001,2025-01-03 00:00:00,MOOHT,3632.689,36326.89,0.1,efe,13084,AI001
202508,AI001,2025-08-28 00:00:00,C1JZJ,4178.372,41783.72,0.1,transf,35730,AI001
202511,AI001,2025-11-10 00:00:00,YBS1R,1056.348,5281.74,0.2,tc,54494,AI001
202502,AI001,2025-02-01 00:00:00,B2603,3691.552,18457.76,0.2,transf,75597,AI001
202505,AI001,2025-05-16 00:00:00,5VYW3,4911.412,24557.06,0.2,transf,22912,AI001
202504,AI001,2025-04-19 00:00:00,767UY,304.359,1014.53,0.3,transf,52922,AI001
202505,AI001,2025-05-16 00:00:00,34K2R,8871.376,44356.88,0.2,transf,96486,AI001
202501,AI001,2025-01-24 00:00:00,EW9XO,1790.05,8950.25,0.2,transf,50609,AI001
202506,AI001,2025-06-23 00:00:00,DF2Z3,612.531,2041.77,0.3,tc,96914,AI001
202503,AI001,2025-03-11 00:00:00,4B3M0,3721.576,37215.76,0.1,efe,85323,AI001
202511,AI001,2025-11-03 00:00:00,XEMMO,12646.284,42154.28,0.3,tc,66403,AI001
202509,AI001,2025-09-21 00:00:00,FPYEC,3548.298,17741.49,0.2,efe,83468,AI001
202511,AI001,2025-11-14 00:00:00,NC8BF,10518.987,35063.29,0.3,tc,35307,AI001
202510,AI001,2025-10-26 00:00:00,GCI14,4141.76,20708.8,0.2,tc,93572,AI001
202507,AI001,2025-07-21 00:00:00,KK9IN,1997.223,6657.41,0.3,transf,72313,AI001
202508,AI001,2025-08-25 00:00:00,O7XIZ,3092.979,10309.93,0.3,efe,54961,AI001
202509,AI001,2025-09-16 00:00:00,L4LDM,2866.994,28669.94,0.1,efe,60899,AI001
202504,AI001,2025-04-12 00:00:00,898T0,5024.536,25122.68,0.2,tc,99329,AI001
202509,AI001,2025-09-26 00:00:00,41ZV2,2528.049,8426.83,0.3,transf,32488,AI001
202507,AI001,2025-07-27 00:00:00,SMVYO,135.044,1350.44,0.1,transf,80157,AI001
202502,AI001,2025-02-07 00:00:00,FUC6L,1952.226,9761.13,0.2,transf,87721,AI001
202503,AI001,2025-03-21 00:00:00,N8I32,5007.648,25038.24,0.2,efe,16537,AI001
202501,AI001,2025-01-17 00:00:00,AH9SZ,801.423,8014.23,0.1,efe,39952,AI001
202502,AI001,2025-02-02 00:00:00,ZGI4K,7162.128,35810.64,0.2,transf,33837,AI001
202503,AI001,2025-03-10 00:00:00,KC2D2,2148.622,10743.11,0.2,tc,69469,AI001
202505,AI001,2025-05-01 00:00:00,HWJRF,1143.182,5715.91,0.2,efe,21835,AI001
202511,AI001,2025-11-27 00:00:00,MJH5A,2748.633,27486.33,0.1,efe,26494,AI001
202503,AI001,2025-03-08 00:00:00,BKG8E,4794.364,23971.82,0.2,tc,69632,AI001
202506,AI001,2025-06-22 00:00:00,FI5H7,1323.634,6618.17,0.2,tc,22933,AI001
202504,AI001,2025-04-24 00:00:00,QZP9U,3127.714,15638.57,0.2,tc,27168,AI001
202505,AI001,2025-05-14 00:00:00,GCTVF,4350.248,21751.24,0.2,tc,78971,AI001
202505,AI001,2025-05-10 00:00:00,EVGB9,7091.184,35455.92,0.2,efe,28602,AI001
202510,AI001,2025-10-29 00:00:00,065J8,2457.924,8193.08,0.3,transf,61777,AI001
202509,AI001,2025-09-12 00:00:00,UWC6Y,1472.843,14728.43,0.1,efe,97930,AI001
202502,AI001,2025-02-21 00:00:00,P6N27,3228.892,16144.46,0.2,tc,97930,AI001
202506,AI001,2025-06-11 00:00:00,UPJE5,1588.424,15884.24,0.1,transf,27474,AI001
202510,AI001,2025-10-19 00:00:00,2ARN8,14482.206,48274.02,0.3,tc,33227,AI001
202503,AI001,2025-03-28 00:00:00,CZ0ZW,9956.706,49783.53,0.2,efe,16850,AI001
202504,AI001,2025-04-21 00:00:00,5YHUZ,13363.287,44544.29,0.3,efe,97523,AI001
202509,AI001,2025-09-26 00:00:00,5YS4F,741.617,7416.17,0.1,transf,97561,AI001
202507,AI001,2025-07-19 00:00:00,OXP5Z,7975.776,26585.92,0.3,transf,88168,AI001
202507,AI001,2025-07-02 00:00:00,DL2Y8,7651.476,38257.38,0.2,efe,44970,AI001
202506,AI001,2025-06-25 00:00:00,CHG07,6128.378,30641.89,0.2,tc,67922,AI001
202506,AI001,2025-06-25 00:00:00,ORLM1,1266.336,6331.68,0.2,transf,53378,AI001
